Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
80,1104.79,0.0,439.43,3109.87,10731.06,12000.0,9531.67,9500.0,-2802.92,0.99,charging,2169548.7,49.9633,0.0028,0.0453,0.0303,0.0,0.0,100.0
81,401.8,0.0,3751.21,3114.02,5937.77,12000.0,9863.18,9500.0,-4660.06,1.0,charging,2410261.48,50.0147,0.0032,0.0219,0.0051,9.0,95.0,100.0
82,409.82,0.0,32.06,3126.26,11186.19,12000.0,7872.96,9500.0,-5125.23,1.0,idle,2132885.4,49.9564,0.0026,0.0516,0.0374,0.0,0.0,98.0
83,1563.07,0.0,3892.93,3136.5,11537.81,12000.0,7561.39,9500.0,-81.3,1.0,idle,2412285.35,50.0151,0.003,0.0221,0.006,4.0,94.0,100.0
84,1185.38,0.0,598.18,3138.82,11328.3,12000.0,8478.58,9500.0,-3048.38,1.0,idle,2183836.2,49.966,0.0028,0.0425,0.0276,0.0,0.0,100.0
85,429.9,0.0,1802.06,3151.54,7150.72,12000.0,9961.25,9500.0,-5307.61,1.0,idle,2292185.4,49.988,0.0028,0.0205,0.0055,24.0,99.0,100.0
86,52.19,0.0,2392.86,3160.83,11355.59,12000.0,9645.65,9500.0,-1214.54,1.0,idle,2345357.4,49.9996,0.003,0.0095,0.0,100.0,100.0,100.0
87,1133.1,0.0,589.66,3166.08,10490.63,12000.0,6373.72,9500.0,-6078.97,1.0,idle,2183069.4,49.9657,0.0026,0.0424,0.028,0.0,0.0,100.0
88,506.97,0.0,1057.49,3177.55,10302.99,12000.0,6924.54,9500.0,-5885.56,1.0,idle,2225174.1,49.9741,0.0027,0.0342,0.0195,0.0,1.0,100.0
89,1045.17,0.0,2642.48,3189.62,9251.05,12000.0,7486.16,9500.0,-4264.76,1.0,idle,2367823.2,50.0048,0.003,0.0117,0.0,95.0,100.0,100.0
90,1249.17,0.0,2123.2,3189.72,9443.89,12000.0,6884.03,9500.0,-4989.43,1.0,idle,2321088.0,49.9943,0.0029,0.0145,0.0,92.0,100.0,100.0
91,1655.29,0.0,1914.09,3195.3,10755.01,12000.0,5816.38,9500.0,-4554.53,1.0,idle,2302268.1,49.9901,0.0028,0.0185,0.0033,55.0,100.0,100.0
92,1717.77,0.0,342.61,3213.06,9827.06,12000.0,5313.07,9500.0,-7512.55,1.0,idle,2160834.9,49.9613,0.0025,0.0465,0.0326,0.0,0.0,100.0
93,46.72,0.0,2997.16,3216.66,7539.73,12000.0,8994.56,9500.0,-5138.49,1.0,idle,2399744.4,50.0117,0.0028,0.0185,0.0029,27.0,100.0,100.0
94,1481.87,0.0,3663.06,3223.3,9689.19,12000.0,6428.93,9500.0,-3460.25,1.0,idle,2420096.58,50.0167,0.0028,0.0235,0.008,2.0,88.0,100.0
95,1622.21,0.0,3345.07,3229.05,9658.15,12000.0,8984.18,9500.0,-1119.44,1.0,idle,2420614.58,50.0167,0.0029,0.0237,0.0079,2.0,88.0,100.0
96,1631.85,0.0,256.72,3237.03,9248.54,12000.0,9070.89,9500.0,-4529.03,1.0,idle,2153104.8,49.9598,0.0025,0.0479,0.0341,0.0,0.0,100.0
97,1985.11,0.0,3129.11,3237.7,9926.82,12000.0,8711.92,9500.0,-984.74,1.0,idle,2411619.9,50.0144,0.0028,0.0213,0.0058,6.0,98.0,100.0
98,45.53,0.0,2207.6,3255.22,11891.33,12000.0,9561.44,9500.0,-1049.32,1.0,idle,2328684.0,49.9952,0.0026,0.013,0.0,96.0,100.0,100.0
99,600.18,0.0,599.66,3251.73,11949.48,12000.0,7110.45,9500.0,-4491.96,1.0,idle,2183969.4,49.965,0.0024,0.0426,0.0289,0.0,0.0,100.0
100,1986.99,0.0,2289.05,3261.28,7963.77,12000.0,9907.09,9500.0,-2614.38,1.0,idle,2336014.5,49.9962,0.0025,0.0118,0.0,99.0,100.0,100.0
101,1995.32,0.0,1239.3,3272.17,7178.87,12000.0,9146.31,9500.0,-5212.37,1.0,idle,2241537.0,49.9757,0.0025,0.0324,0.0179,0.0,5.0,100.0
102,142.71,0.0,3204.89,3273.45,9842.69,12000.0,6115.72,9500.0,-5467.44,1.0,idle,2418440.1,50.0159,0.0029,0.023,0.0072,3.0,91.0,100.0
103,1381.26,0.0,2426.36,3281.13,10915.29,12000.0,8211.66,9500.0,-1846.56,1.0,idle,2348372.4,49.9974,0.0024,0.0107,0.0,99.0,100.0,100.0
104,616.25,0.0,2629.16,3281.61,7448.57,12000.0,9890.53,9500.0,-4197.1,1.0,idle,2366624.4,50.0024,0.0028,0.0096,0.0,100.0,100.0,100.0
105,174.38,0.0,3980.35,3293.18,10821.86,12000.0,7750.88,9500.0,-2065.71,1.0,idle,2426386.26,50.0163,0.0027,0.0232,0.0078,1.0,88.0,100.0
106,882.46,0.0,1507.51,3295.29,9897.8,12000.0,9621.89,9500.0,-2885.63,1.0,idle,2265675.9,49.9802,0.0025,0.0277,0.0133,0.0,52.0,100.0
107,1734.48,0.0,983.3,3296.06,8428.77,12000.0,9697.03,9500.0,-3952.48,1.0,idle,2218497.0,49.9701,0.0024,0.0376,0.0236,0.0,0.0,100.0
108,1565.93,0.0,2753.02,3312.91,8759.87,12000.0,8996.1,9500.0,-2737.99,1.0,idle,2377771.8,50.0048,0.0027,0.0118,0.0004,98.0,100.0,100.0
109,1913.97,0.0,3713.58,3310.69,9134.95,12000.0,9423.47,9500.0,-624.72,1.0,idle,2427961.87,50.0157,0.0027,0.0228,0.0072,2.0,91.0,100.0
110,1188.04,0.0,3708.5,3316.34,10082.67,12000.0,6135.83,9500.0,-3701.3,1.0,idle,2428470.6,50.0162,0.0027,0.0231,0.0077,1.0,89.0,100.0
111,1186.47,0.0,2240.97,3322.48,7901.62,12000.0,7907.31,9500.0,-5586.11,1.0,idle,2331687.3,49.993,0.0026,0.0153,0.0,89.0,100.0,100.0
112,1489.52,0.0,3496.56,3331.63,8325.67,12000.0,8518.15,9500.0,-3001.73,1.0,idle,2429846.49,50.0151,0.0027,0.0223,0.0066,3.0,98.0,100.0
113,1560.11,0.0,1413.42,3327.93,10471.18,12000.0,8507.03,9500.0,-2876.19,1.0,idle,2257207.8,49.9767,0.0024,0.0311,0.017,0.0,11.0,100.0
114,1747.49,0.0,1241.65,3332.82,7635.09,12000.0,9127.29,9500.0,-5081.3,1.0,idle,2241748.5,49.9735,0.0024,0.0343,0.02,0.0,0.0,100.0
115,1849.09,0.0,1637.73,3346.86,8327.4,12000.0,6758.05,9500.0,-6274.59,1.0,idle,2277395.7,49.9802,0.0024,0.0276,0.0135,0.0,52.0,100.0
116,431.77,0.0,3618.05,3343.57,9179.23,12000.0,8842.51,9500.0,-2772.01,1.0,idle,2430921.05,50.0147,0.0027,0.0219,0.0062,4.0,98.0,100.0
117,140.76,0.0,3276.88,3346.04,8653.95,12000.0,8655.42,9500.0,-4119.03,1.0,idle,2424919.2,50.0124,0.0025,0.0191,0.0042,18.0,100.0,100.0
118,984.65,0.0,1971.71,3355.61,10555.14,12000.0,7678.6,9500.0,-3665.51,1.0,idle,2307453.9,49.9855,0.0024,0.0223,0.0081,2.0,99.0,100.0
119,1186.09,0.0,713.93,3344.83,8184.1,12000.0,9611.6,9500.0,-5149.11,1.0,idle,2194253.7,49.9623,0.0022,0.0448,0.0319,0.0,0.0,100.0
120,1508.7,0.0,3627.76,3359.02,11364.27,12000.0,8652.71,9500.0,294.42,0.95,discharging,2432311.91,50.0134,0.0025,0.0201,0.0052,8.0,99.0,100.0
121,1657.42,0.0,2025.53,3370.66,11238.86,12000.0,9024.87,9500.0,-923.98,0.99,charging,2312297.7,49.986,0.0025,0.0218,0.0072,9.0,99.0,100.0
122,1350.87,0.0,1303.84,3361.91,10995.36,12000.0,5763.96,9500.0,-5447.88,1.0,charging,2247345.6,49.9725,0.0023,0.0349,0.0215,0.0,0.0,100.0
123,1371.1,0.0,2541.92,3359.07,11898.33,12000.0,9850.17,9500.0,802.45,0.95,discharging,2358772.8,49.9957,0.0024,0.012,0.0001,99.0,100.0,100.0
124,1506.32,0.0,2168.02,3369.64,10681.78,12000.0,4726.36,9500.0,-5787.16,0.99,charging,2325121.8,49.9878,0.0024,0.0198,0.0057,13.0,100.0,100.0
125,423.65,0.0,960.24,3370.48,10937.91,12000.0,6770.94,9500.0,-5777.74,1.0,charging,2216421.6,49.9654,0.0023,0.0419,0.0284,0.0,0.0,100.0
126,1939.24,0.0,1107.11,3368.24,9436.94,12000.0,9700.14,9500.0,-2684.81,1.0,idle,2229639.9,49.9676,0.0023,0.0396,0.0261,0.0,0.0,100.0
127,1916.48,0.0,3017.12,3388.65,9334.73,12000.0,7952.88,9500.0,-2667.44,1.0,idle,2401540.8,50.0048,0.0024,0.0112,0.0005,98.0,100.0,100.0
128,1694.35,0.0,1853.03,3381.16,9692.12,12000.0,8453.0,9500.0,-3188.66,1.0,idle,2296772.7,49.98,0.0023,0.027,0.0139,0.0,52.0,100.0
129,1691.69,0.0,1089.56,3374.13,11387.17,12000.0,7224.99,9500.0,-3480.72,1.0,idle,2228060.4,49.9666,0.0023,0.0405,0.0273,0.0,0.0,100.0
130,705.25,0.0,307.6,3383.76,7881.72,12000.0,9812.89,9500.0,-6176.3,1.0,idle,2157684.0,49.953,0.0021,0.0535,0.0416,0.0,0.0,95.0
131,739.76,0.0,322.11,3387.14,11709.02,12000.0,7625.15,9500.0,-4491.1,1.0,idle,2158989.9,49.952,0.002,0.0543,0.0429,0.0,0.0,85.0
132,348.87,0.0,2674.9,3387.59,3870.07,12000.0,9874.06,9500.0,-8119.69,1.0,idle,2370741.0,49.9947,0.0021,0.0119,0.0,99.0,100.0,100.0
133,1970.08,0.0,3158.12,3381.74,9867.18,12000.0,8974.14,9500.0,-912.22,1.0,idle,2414230.8,50.0061,0.0023,0.0122,0.0007,93.0,100.0,100.0
134,1619.63,0.0,3139.68,3386.6,11715.28,12000.0,3306.39,9500.0,-5105.62,1.0,idle,2412571.2,50.005,0.0022,0.0107,0.0,98.0,100.0,100.0
135,57.73,0.0,2425.65,3392.05,9046.44,12000.0,8602.05,9500.0,-4760.18,1.0,idle,2348308.5,49.9895,0.0022,0.0172,0.0049,41.0,100.0,100.0
136,1721.32,0.0,2410.52,3386.22,8630.69,12000.0,8807.47,9500.0,-3316.22,1.0,idle,2346946.8,49.9888,0.002,0.0177,0.006,23.0,100.0,100.0
137,1772.52,0.0,1505.31,3382.09,10923.3,12000.0,6194.09,9500.0,-4486.87,1.0,idle,2265477.9,49.972,0.0021,0.0344,0.0225,0.0,0.0,100.0
138,406.99,0.0,3150.24,3386.08,10085.46,12000.0,9994.11,9500.0,-1249.28,1.0,idle,2413521.6,50.0045,0.0023,0.0104,0.0004,99.0,100.0,100.0
139,531.1,0.0,1880.44,3385.81,8313.28,12000.0,8163.97,9500.0,-5997.02,1.0,idle,2299239.6,49.9781,0.0021,0.0282,0.0164,0.0,17.0,100.0
