Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
530,1964.28,1514.96,0.0,1931.51,12000.0,11000.0,9999.78,9000.0,517.58,0.19,idle,2045748.19,49.9503,0.0086,0.0748,0.0305,0.0,0.0,53.0
531,1847.08,1504.48,4000.0,1925.13,10612.4,11000.0,7533.29,9000.0,563.16,0.19,idle,2218485.91,49.9871,0.0094,0.0404,0.0003,38.0,81.0,100.0
532,0.0,1493.94,1974.54,1929.61,12000.0,11000.0,10000.0,9000.0,550.99,0.19,idle,2143664.77,49.9577,0.0089,0.0682,0.0221,0.0,0.0,84.0
533,0.0,1483.35,2018.46,1926.14,12000.0,11000.0,9960.42,9000.0,569.39,0.19,idle,2143352.47,49.9577,0.0089,0.0683,0.0221,0.0,0.0,84.0
534,1893.9,1472.71,3989.08,1923.03,8090.12,11000.0,10000.0,9000.0,577.36,0.19,idle,2216708.18,49.9863,0.0095,0.0413,0.0001,34.0,79.0,100.0
535,2000.0,1462.01,4000.0,1918.38,7685.37,11000.0,10000.0,9000.0,304.98,0.19,idle,2215754.77,49.9861,0.0095,0.0416,0.0,32.0,78.0,100.0
536,1922.57,1451.27,3559.11,1909.96,8454.11,11000.0,9930.1,9000.0,504.66,0.19,idle,2214459.78,49.9856,0.0095,0.042,0.0003,29.0,75.0,100.0
537,1621.56,1440.49,3373.35,1903.65,10550.12,11000.0,8437.31,9000.0,638.2,0.19,idle,2213352.63,49.9852,0.0096,0.0426,0.0003,27.0,75.0,100.0
538,1356.22,1429.66,3838.92,1902.33,11083.63,11000.0,6671.4,9000.0,-381.83,0.24,charging,2209021.12,49.9834,0.0095,0.0442,0.0007,25.0,65.0,100.0
539,1921.78,1418.8,75.56,1894.98,11987.9,11000.0,10000.0,9000.0,671.46,0.21,discharging,2047740.26,49.9499,0.0089,0.0759,0.0298,0.0,0.0,50.0
540,1850.89,1407.89,4000.0,1885.85,11999.21,11500.0,6130.69,10000.0,-812.96,0.26,charging,2335121.49,50.016,0.0096,0.038,0.0004,22.0,68.0,100.0
541,38.87,1396.95,1947.49,1883.31,12000.0,11500.0,9991.72,10000.0,-802.18,0.31,charging,2266441.48,49.9876,0.0091,0.0387,0.0007,38.0,84.0,100.0
542,2000.0,1385.98,3196.37,1877.09,12000.0,11500.0,6652.74,10000.0,-913.96,0.36,charging,2333236.84,50.0153,0.0097,0.0376,0.0002,24.0,72.0,100.0
543,2000.0,1374.97,0.0,1865.34,11983.86,11500.0,10000.0,10000.0,-756.45,0.41,charging,2163748.56,49.977,0.009,0.0489,0.0019,8.0,36.0,100.0
544,80.04,1363.94,2116.28,1865.85,12000.0,11500.0,9783.58,10000.0,-749.88,0.46,charging,2266928.2,49.988,0.0092,0.0384,0.0005,40.0,84.0,100.0
545,1954.8,1352.87,4000.0,1857.46,12000.0,11500.0,6571.63,10000.0,-183.91,0.51,charging,2329815.38,50.0143,0.0096,0.0362,0.0002,30.0,75.0,100.0
546,2000.0,1341.78,3025.43,1857.63,12000.0,11500.0,6966.26,10000.0,-707.72,0.56,charging,2329275.62,50.0139,0.0097,0.0364,0.0006,33.0,75.0,100.0
