Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
51,0.0,0.0,69.0,2776.83,10536.45,12000.0,9409.39,9500.0,-4261.99,1.0,idle,2136210.0,49.9568,0.0034,0.0532,0.035,0.0,0.0,97.0
52,0.0,0.0,757.85,2789.1,8622.41,12000.0,9196.52,9500.0,-5712.32,1.0,idle,2198206.5,49.9685,0.0034,0.0416,0.0234,0.0,0.0,100.0
53,0.0,0.0,726.55,2799.83,10113.68,12000.0,3110.73,9500.0,-10348.87,1.0,idle,2195389.5,49.968,0.0036,0.0423,0.0235,0.0,0.0,100.0
54,0.0,0.0,1815.46,2817.26,8554.31,12000.0,8743.64,9500.0,-5203.85,1.0,idle,2293391.4,49.988,0.0037,0.0227,0.0033,28.0,98.0,100.0
55,0.0,0.0,1941.72,2826.69,11178.21,12000.0,6741.14,9500.0,-4465.62,1.0,idle,2304754.8,49.9905,0.0037,0.0203,0.0007,61.0,98.0,100.0
56,0.0,0.0,1335.93,2837.8,11032.82,12000.0,9387.94,9500.0,-2581.11,1.0,idle,2250233.7,49.979,0.0035,0.0313,0.0127,0.0,39.0,100.0
57,0.0,0.0,1124.13,2851.35,11616.13,12000.0,2230.05,9500.0,-9381.04,1.0,idle,2231171.7,49.9752,0.0035,0.035,0.0166,0.0,9.0,100.0
58,0.0,0.0,233.12,2866.38,6448.4,12000.0,8875.68,9500.0,-8809.18,1.0,idle,2150980.8,49.9596,0.0032,0.0499,0.0328,0.0,0.0,100.0
59,0.0,0.0,6.97,2872.49,11698.82,12000.0,4585.21,9500.0,-8081.49,1.0,idle,2130627.3,49.9559,0.0033,0.0537,0.0365,0.0,0.0,96.0
60,0.0,0.0,2156.12,2891.76,11502.59,12000.0,6521.2,9500.0,-4211.85,1.0,idle,2324050.8,49.9948,0.0035,0.0155,0.0,89.0,100.0,100.0
61,0.0,0.0,2223.05,2898.1,10264.7,12000.0,8180.33,9500.0,-3730.02,1.0,idle,2330074.5,49.9961,0.0035,0.0143,0.0001,96.0,100.0,100.0
62,0.0,0.0,1151.27,2908.37,10829.39,12000.0,9384.1,9500.0,-3043.61,1.0,idle,2233614.3,49.9757,0.0034,0.0344,0.0162,0.0,10.0,100.0
63,0.0,0.0,165.52,2921.47,7881.96,12000.0,8379.27,9500.0,-7994.72,1.0,idle,2144896.8,49.9585,0.0033,0.0511,0.0338,0.0,0.0,98.0
64,0.0,0.0,2019.23,2931.46,7731.8,12000.0,8699.89,9500.0,-5980.54,1.0,idle,2311730.7,49.9921,0.0034,0.018,0.0,73.0,100.0,100.0
65,0.0,0.0,2282.12,2941.62,10249.08,12000.0,8497.19,9500.0,-3413.23,1.0,idle,2335390.8,49.9973,0.0035,0.0129,0.0001,97.0,100.0,100.0
66,0.0,0.0,1758.07,2963.96,10905.61,12000.0,7828.14,9500.0,-3972.14,1.0,idle,2288226.3,49.987,0.0033,0.023,0.0053,18.0,97.0,100.0
67,0.0,0.0,1923.74,2973.64,11514.34,12000.0,7970.75,9500.0,-3064.81,1.0,idle,2303136.6,49.9903,0.0033,0.0195,0.0024,58.0,100.0,100.0
68,0.0,0.0,926.68,2976.5,12083.09,12000.0,6081.17,9500.0,-5385.56,1.0,idle,2213401.2,49.9716,0.003,0.0376,0.0215,0.0,0.0,100.0
69,0.0,0.0,229.21,2990.72,11404.33,12000.0,7268.73,9500.0,-5588.45,1.0,idle,2150628.9,49.9596,0.003,0.0494,0.0335,0.0,0.0,100.0
